ID Cliente;Zona;País;Tipo de producto;Canal de venta;Prioridad;Fecha pedido;ID Pedido;Fecha envío;Unidades;Precio Unitario;Coste unitario;Importe venta total;Importe Coste total
C9910;Europa;Kosovo;Verduras;Online;Media;2021-08-14 00:00:00;991019856;2021-09-25 00:00:00;3653;154,06;90,93;562781,18;332167,29
C9328;África;Eritrea;Snacks;Online;Baja;2020-09-18 00:00:00;932800900;2020-09-21 00:00:00;5370;152,58;97,44;819354,6;523252,8
C9596;África;Democratic Republic of the Congo;Cereales;Online;Crítica;2021-07-30 00:00:00;959686934;2021-09-02 00:00:00;1545;205,7;117,11;317806,5;180934,95
C3885;Europa;Portugal;Cosméticos;Online;Alta;2020-03-30 00:00:00;388512885;2020-05-03 00:00:00;8451;437,2;263,33;3694777,2;2225401,83
C1753;Asia;Bangladesh;Material de oficina;Offline;Media;2022-08-19 00:00:00;175304305;2022-09-18 00:00:00;5294;651,21;524,96;3447505,74;2779138,24
C1764;Asia;Thailand;Material de oficina;Online;Alta;2020-08-22 00:00:00;176450574;2020-09-08 00:00:00;4501;651,21;524,96;2931096,21;2362844,96
C4289;Europa;Czech Republic;Cereales;Online;Baja;2020-02-24 00:00:00;428924119;2020-03-06 00:00:00;7033;205,7;117,11;1446688,1;823634,63
C1825;África;Iraq;Snacks;Offline;Crítica;2022-07-10 00:00:00;182575023;2022-08-24 00:00:00;6861;152,58;97,44;1046851,38;668535,84
C9468;África;Namibia;Cuidado personal;Offline;Baja;2022-08-18 00:00:00;946878850;2022-10-05 00:00:00;1348;81,73;56,67;110172,04;76391,16
C4335;Asia;South Korea;Doméstico;Offline;Crítica;2021-03-05 00:00:00;433588588;2021-03-28 00:00:00;7353;668,27;502,54;4913789,31;3695176,62
C4222;Asia;Japan;Bebida;Online;Media;2020-04-06 00:00:00;422283828;2020-04-26 00:00:00;2024;47,45;31,79;96038,8;64342,96
C9795;Australia y Oceanía;Federated States of Micronesia;Frutas;Offline;Crítica;2022-09-03 00:00:00;979550302;2022-10-03 00:00:00;9557;9,33;6,92;89166,81;66134,44
C4725;África;Somalia;Doméstico;Online;Crítica;2022-01-07 00:00:00;472555720;2022-02-03 00:00:00;8594;668,27;502,54;5743112,38;4318828,76
C1529;Europa;Ukraine;Frutas;Offline;Crítica;2020-04-16 00:00:00;152920091;2020-05-17 00:00:00;1308;9,33;6,92;12203,64;9051,36
C8987;África;Oman;Cárnicos;Online;Alta;2020-08-08 00:00:00;898784911;2020-08-15 00:00:00;9283;421,89;364,69;3916404,87;3385417,27
C5586;África;Madagascar;Cereales;Offline;Crítica;2022-08-10 00:00:00;558649051;2022-08-15 00:00:00;5523;205,7;117,11;1136081,1;646798,53
C7077;Europa;Poland;Bebida;Online;Crítica;2021-10-22 00:00:00;707739102;2021-10-28 00:00:00;4583;47,45;31,79;217463,35;145693,57
C8751;Asia;Brunei;Doméstico;Offline;Crítica;2021-01-16 00:00:00;875133836;2021-02-06 00:00:00;404;668,27;502,54;269981,08;203026,16
C5969;África;Liberia;Cereales;Offline;Alta;2021-05-06 00:00:00;596980178;2021-06-17 00:00:00;8556;205,7;117,11;1759969,2;1001993,16
C6081;África;Ghana;Doméstico;Online;Media;2020-08-12 00:00:00;608166062;2020-09-09 00:00:00;8707;668,27;502,54;5818626,89;4375615,78
C8856;Australia y Oceanía;Papua New Guinea;Cárnicos;Offline;Baja;2022-10-31 00:00:00;885696589;2022-11-11 00:00:00;6158;421,89;364,69;2597998,62;2245761,02
C6989;África;Chad;Ropa;Online;Crítica;2022-07-12 00:00:00;698913562;2022-08-02 00:00:00;2909;109,28;35,84;317895,52;104258,56
C9539;Asia;Malaysia;Snacks;Online;Crítica;2021-02-20 00:00:00;953977048;2021-03-22 00:00:00;1863;152,58;97,44;284256,54;181530,72
C9596;África;Democratic Republic of the Congo;Cereales;Online;Crítica;2021-07-30 00:00:00;959686934;2021-09-02 00:00:00;1545;205,7;117,11;317806,5;180934,95
C1891;Asia;Kyrgyzstan;Doméstico;Offline;Baja;2021-03-14 00:00:00;189138495;2021-03-14 00:00:00;9139;668,27;502,54;6107319,53;4592713,06
C4538;África;Rwanda;Doméstico;Online;Baja;2021-08-23 00:00:00;453863942;2021-09-09 00:00:00;7281;668,27;502,54;4865673,87;3658993,74
C2519;Asia;Uzbekistan;Material de oficina;Online;Baja;2021-06-01 00:00:00;251974713;2021-06-21 00:00:00;3772;651,21;524,96;2456364,12;1980149,12
C8807;Norteamérica;Greenland;Material de oficina;Offline;Alta;2021-04-30 00:00:00;880710685;2021-06-19 00:00:00;718;651,21;524,96;467568,78;376921,28
C2119;África;Azerbaijan;Bebida;Offline;Media;2021-11-16 00:00:00;211913239;2021-11-27 00:00:00;8692;47,45;31,79;412435,4;276318,68
C6094;Europa;Estonia;Doméstico;Offline;Media;2021-11-08 00:00:00;609466397;2021-12-10 00:00:00;3506;668,27;502,54;2342954,62;1761905,24
C9899;África;Eritrea;Material de oficina;Offline;Media;2020-12-27 00:00:00;989975297;2021-02-07 00:00:00;4545;651,21;524,96;2959749,45;2385943,2
C9070;África;Angola;Cereales;Offline;Media;2022-04-04 00:00:00;907012641;2022-05-19 00:00:00;4051;205,7;117,11;833290,7;474412,61
C5575;Europa;Albania;Frutas;Offline;Crítica;2020-09-27 00:00:00;557524669;2020-11-16 00:00:00;2794;9,33;6,92;26068,02;19334,48
C9487;África;Central African Republic;Cuidado personal;Offline;Alta;2020-07-09 00:00:00;948761546;2020-07-13 00:00:00;8480;81,73;56,67;693070,4;480561,6
C8825;África;Pakistan;Doméstico;Offline;Baja;2022-03-12 00:00:00;882565057;2022-04-19 00:00:00;9468;668,27;502,54;6327180,36;4758048,72
C2113;Europa;Netherlands;Cárnicos;Offline;Crítica;2020-05-24 00:00:00;211337316;2020-07-08 00:00:00;8263;421,89;364,69;3486077,07;3013433,47
C3106;Europa;Armenia;Cárnicos;Online;Media;2020-01-05 00:00:00;310679471;2020-01-27 00:00:00;5814;421,89;364,69;2452868,46;2120307,66
C5216;África;United Arab Emirates;Cereales;Online;Media;2021-12-28 00:00:00;521671903;2022-02-06 00:00:00;3164;205,7;117,11;650834,8;370536,04
C1468;Europa;Georgia;Bebida;Online;Alta;2021-01-03 00:00:00;146849286;2021-01-23 00:00:00;4822;47,45;31,79;228803,9;153291,38
C2915;Asia;Taiwan;Frutas;Online;Media;2020-11-23 00:00:00;291558110;2021-01-01 00:00:00;7379;9,33;6,92;68846,07;51062,68
C9899;África;Eritrea;Material de oficina;Offline;Media;2020-12-27 00:00:00;989975297;2021-02-07 00:00:00;4545;651,21;524,96;2959749,45;2385943,2
C4641;África;Liberia;Cuidado personal;Offline;Crítica;2021-10-31 00:00:00;464115130;2021-11-09 00:00:00;836;81,73;56,67;68326,28;47376,12
C6127;Europa;Albania;Ropa;Online;Alta;2020-04-26 00:00:00;612782037;2020-05-19 00:00:00;4677;109,28;35,84;511102,56;167623,68
C2186;África;United Arab Emirates;Cosméticos;Offline;Alta;2021-09-12 00:00:00;218665540;2021-10-19 00:00:00;6847;437,2;263,33;2993508,4;1803020,51
C4949;Europa;Latvia;Verduras;Online;Baja;2022-10-12 00:00:00;494945085;2022-11-06 00:00:00;4104;154,06;90,93;632262,24;373176,72
C2397;Asia;Indonesia;Ropa;Online;Alta;2021-02-07 00:00:00;239782893;2021-03-28 00:00:00;5941;109,28;35,84;649232,48;212925,44
C8632;África;Jordan;Cereales;Online;Media;2020-02-20 00:00:00;863238990;2020-04-03 00:00:00;455;205,7;117,11;93593,5;53285,05
C5939;Europa;Andorra;Cosméticos;Online;Crítica;2020-09-25 00:00:00;593969666;2020-10-08 00:00:00;7678;437,2;263,33;3356821,6;2021847,74
C6946;Europa;Switzerland;Verduras;Online;Media;2020-01-13 00:00:00;694697988;2020-02-23 00:00:00;5427;154,06;90,93;836083,62;493477,11
C2886;África;Democratic Republic of the Congo;Snacks;Offline;Baja;2021-05-07 00:00:00;288649737;2021-06-20 00:00:00;6727;152,58;97,44;1026405,66;655478,88
C8490;Australia y Oceanía;Tuvalu;Snacks;Offline;Baja;2020-01-09 00:00:00;849058902;2020-01-25 00:00:00;4252;152,58;97,44;648770,16;414314,88
C2361;África;Guinea-Bissau;Frutas;Offline;Crítica;2021-05-31 00:00:00;236191737;2021-06-01 00:00:00;3239;9,33;6,92;30219,87;22413,88
C7654;Europa;Italy;Cárnicos;Offline;Crítica;2020-11-04 00:00:00;765423762;2020-11-18 00:00:00;4756;421,89;364,69;2006508,84;1734465,64
C9119;África;Iran;Cereales;Offline;Media;2021-04-18 00:00:00;911997258;2021-05-07 00:00:00;9110;205,7;117,11;1873927;1066872,1
C6373;África;Syria;Cuidado personal;Offline;Baja;2022-02-17 00:00:00;637397849;2022-02-21 00:00:00;9043;81,73;56,67;739084,39;512466,81
C9634;África;Pakistan;Cereales;Offline;Crítica;2022-04-11 00:00:00;963414561;2022-05-04 00:00:00;4633;205,7;117,11;953008,1;542570,63
C4622;África;Guinea-Bissau;Snacks;Online;Baja;2022-03-31 00:00:00;462265908;2022-04-19 00:00:00;3610;152,58;97,44;550813,8;351758,4
C4631;África;Sao Tome and Principe;Verduras;Offline;Baja;2020-09-02 00:00:00;463137519;2020-10-14 00:00:00;1539;154,06;90,93;237098,34;139941,27
C1698;Australia y Oceanía;Palau;Verduras;Offline;Alta;2020-09-14 00:00:00;169844615;2020-10-19 00:00:00;9651;154,06;90,93;1486833,06;877565,43
C1211;Centroamérica y Caribe;The Bahamas;Bebida;Offline;Baja;2022-07-08 00:00:00;121176040;2022-07-23 00:00:00;7538;47,45;31,79;357678,1;239633,02
C8141;Centroamérica y Caribe;Belize;Bebida;Online;Media;2020-10-11 00:00:00;814142549;2020-11-14 00:00:00;1727;47,45;31,79;81946,15;54901,33
C3899;Australia y Oceanía;Solomon Islands;Snacks;Offline;Alta;2021-10-03 00:00:00;389917933;2021-11-18 00:00:00;4236;152,58;97,44;646328,88;412755,84
C9058;África;Iraq;Alimento infantil;Online;Baja;2022-08-06 00:00:00;905825173;2022-08-22 00:00:00;2653;255,28;159,42;677257,84;422941,26
C1243;Europa;Albania;Cereales;Online;Crítica;2022-04-25 00:00:00;124344480;2022-05-16 00:00:00;5150;205,7;117,11;1059355;603116,5
C3492;África;Namibia;Verduras;Offline;Baja;2022-01-23 00:00:00;349251353;2022-02-03 00:00:00;91;154,06;90,93;14019,46;8274,63
C1069;África;Oman;Cereales;Offline;Crítica;2021-06-23 00:00:00;106946170;2021-07-27 00:00:00;6603;205,7;117,11;1358237,1;773277,33
C5279;Europa;Vatican City;Verduras;Offline;Alta;2021-03-07 00:00:00;527969729;2021-04-17 00:00:00;6830;154,06;90,93;1052229,8;621051,9
C9642;Asia;Nepal;Cereales;Offline;Media;2020-09-29 00:00:00;964211499;2020-11-07 00:00:00;464;205,7;117,11;95444,8;54339,04
C8093;África;Senegal;Material de oficina;Online;Baja;2020-07-09 00:00:00;809394824;2020-07-09 00:00:00;6770;651,21;524,96;4408691,7;3553979,2
C9610;Centroamérica y Caribe;Guatemala;Bebida;Online;Alta;2022-08-26 00:00:00;961049926;2022-09-09 00:00:00;4885;47,45;31,79;231793,25;155294,15
C7789;África;Mauritania;Cárnicos;Online;Media;2021-03-19 00:00:00;778919780;2021-03-20 00:00:00;8527;421,89;364,69;3597456,03;3109711,63
C7315;África;Republic of the Congo;Bebida;Offline;Baja;2022-02-08 00:00:00;731539952;2022-02-09 00:00:00;7783;47,45;31,79;369303,35;247421,57
C1602;Australia y Oceanía;Solomon Islands;Bebida;Online;Alta;2020-07-14 00:00:00;160264194;2020-07-28 00:00:00;4591;47,45;31,79;217842,95;145947,89
C4080;Europa;Luxembourg;Ropa;Online;Baja;2022-04-27 00:00:00;408037650;2022-04-27 00:00:00;6263;109,28;35,84;684420,64;224465,92
C6712;África;Swaziland;Cuidado personal;Online;Baja;2020-10-18 00:00:00;671235311;2020-11-15 00:00:00;2300;81,73;56,67;187979;130341
C3715;Centroamérica y Caribe;Trinidad and Tobago;Alimento infantil;Online;Alta;2021-01-14 00:00:00;371547162;2021-02-23 00:00:00;7917;255,28;159,42;2021051,76;1262128,14
C6914;Europa;Monaco;Cárnicos;Online;Alta;2020-06-19 00:00:00;691472899;2020-08-07 00:00:00;1052;421,89;364,69;443828,28;383653,88
C5951;Centroamérica y Caribe;Panama;Ropa;Offline;Baja;2021-06-05 00:00:00;595138251;2021-07-04 00:00:00;3489;109,28;35,84;381277,92;125045,76
C8691;Europa;Malta;Verduras;Offline;Baja;2020-11-24 00:00:00;869137275;2020-12-15 00:00:00;5889;154,06;90,93;907259,34;535486,77
C1069;Centroamérica y Caribe;Dominican Republic;Ropa;Offline;Alta;2022-01-07 00:00:00;106919562;2022-02-25 00:00:00;8729;109,28;35,84;953905,12;312847,36
C6779;África;South Africa;Snacks;Offline;Baja;2022-01-12 00:00:00;677927100;2022-01-18 00:00:00;2549;152,58;97,44;388926,42;248374,56
C2915;Asia;Taiwan;Frutas;Online;Media;2020-11-23 00:00:00;291558110;2021-01-01 00:00:00;7379;9,33;6,92;68846,07;51062,68
C6712;África;Swaziland;Cuidado personal;Online;Baja;2020-10-18 00:00:00;671235311;2020-11-15 00:00:00;2300;81,73;56,67;187979;130341
C9487;África;Central African Republic;Cuidado personal;Offline;Alta;2020-07-09 00:00:00;948761546;2020-07-13 00:00:00;8480;81,73;56,67;693070,4;480561,6
C5953;Europa;Greece;Material de oficina;Offline;Baja;2021-03-05 00:00:00;595350253;2021-03-24 00:00:00;6225;651,21;524,96;4053782,25;3267876
C7325;África;Liberia;Frutas;Online;Crítica;2020-05-09 00:00:00;732551896;2020-06-05 00:00:00;7240;9,33;6,92;67549,2;50100,8
C1879;Europa;Cyprus;Bebida;Online;Media;2021-04-05 00:00:00;187923991;2021-05-17 00:00:00;9740;47,45;31,79;462163;309634,6
C2478;África;Republic of the Congo;Cárnicos;Offline;Alta;2020-04-13 00:00:00;247850978;2020-05-08 00:00:00;3467;421,89;364,69;1462692,63;1264380,23
C9185;Australia y Oceanía;Nauru;Cárnicos;Offline;Alta;2022-05-14 00:00:00;918515670;2022-06-07 00:00:00;8053;421,89;364,69;3397480,17;2936848,57
C5218;África;Zambia;Bebida;Offline;Crítica;2021-05-06 00:00:00;521885192;2021-05-22 00:00:00;6281;47,45;31,79;298033,45;199672,99
C7785;África;Mauritius ;Frutas;Online;Media;2021-05-12 00:00:00;778540408;2021-06-09 00:00:00;6263;9,33;6,92;58433,79;43339,96
C8710;Asia;Kazakhstan;Frutas;Offline;Crítica;2020-01-29 00:00:00;871065461;2020-02-23 00:00:00;6482;9,33;6,92;60477,06;44855,44
C4586;Norteamérica;United States of America;Cárnicos;Offline;Crítica;2020-02-26 00:00:00;458679473;2020-03-22 00:00:00;2304;421,89;364,69;972034,56;840245,76
C6835;Asia;Bhutan;Ropa;Online;Alta;2020-05-30 00:00:00;683556735;2020-06-08 00:00:00;8483;109,28;35,84;927022,24;304030,72
C4699;Europa;Italy;Alimento infantil;Offline;Baja;2021-07-25 00:00:00;469914281;2021-08-18 00:00:00;6933;255,28;159,42;1769856,24;1105258,86
C5780;Asia;Thailand;Cárnicos;Offline;Alta;2022-07-17 00:00:00;578006875;2022-08-21 00:00:00;3934;421,89;364,69;1659715,26;1434690,46
C3687;Centroamérica y Caribe;Honduras;Doméstico;Online;Media;2020-11-15 00:00:00;368737065;2020-12-01 00:00:00;6347;668,27;502,54;4241509,69;3189621,38
C4645;África;The Gambia;Cosméticos;Online;Crítica;2021-06-08 00:00:00;464588487;2021-07-25 00:00:00;912;437,2;263,33;398726,4;240156,96
C1671;África;Iran;Cárnicos;Offline;Alta;2021-07-20 00:00:00;167170989;2021-07-22 00:00:00;8465;421,89;364,69;3571298,85;3087100,85
C3225;Asia;Japan;Snacks;Offline;Alta;2022-04-09 00:00:00;322507798;2022-04-21 00:00:00;6079;152,58;97,44;927533,82;592337,76
C9222;África;Afghanistan;Cuidado personal;Offline;Crítica;2021-07-23 00:00:00;922294795;2021-09-11 00:00:00;6380;81,73;56,67;521437,4;361554,6
C2092;África;Iran;Frutas;Online;Alta;2021-06-22 00:00:00;209237468;2021-06-22 00:00:00;6871;9,33;6,92;64106,43;47547,32
C9614;África;Swaziland;Alimento infantil;Online;Crítica;2022-08-26 00:00:00;961403977;2022-10-05 00:00:00;9656;255,28;159,42;2464983,68;1539359,52
C8461;Europa;Switzerland;Alimento infantil;Online;Media;2022-07-20 00:00:00;846193444;2022-09-02 00:00:00;6299;255,28;159,42;1608008,72;1004186,58
C7855;Asia;Thailand;Snacks;Offline;Alta;2020-12-17 00:00:00;785507714;2020-12-31 00:00:00;8043;152,58;97,44;1227200,94;783709,92
C2579;Centroamérica y Caribe;Honduras;Verduras;Online;Alta;2021-02-04 00:00:00;257926213;2021-02-23 00:00:00;4953;154,06;90,93;763059,18;450376,29
C7113;África;Malawi;Frutas;Online;Baja;2022-06-27 00:00:00;711386048;2022-08-15 00:00:00;3795;9,33;6,92;35407,35;26261,4
C4157;África;Saudi Arabia;Verduras;Online;Crítica;2021-08-06 00:00:00;415760695;2021-08-18 00:00:00;1684;154,06;90,93;259437,04;153126,12
C9622;África;Equatorial Guinea;Material de oficina;Offline;Alta;2021-08-21 00:00:00;962211644;2021-10-09 00:00:00;8663;651,21;524,96;5641432,23;4547728,48
C3632;Australia y Oceanía;Federated States of Micronesia;Ropa;Offline;Media;2021-05-15 00:00:00;363235318;2021-06-25 00:00:00;8257;109,28;35,84;902324,96;295930,88
C9238;Asia;Mongolia;Cárnicos;Online;Media;2022-08-07 00:00:00;923890817;2022-08-17 00:00:00;8678;421,89;364,69;3661161,42;3164779,82
C5958;Centroamérica y Caribe;Dominica;Cosméticos;Online;Crítica;2020-01-31 00:00:00;595835196;2020-03-12 00:00:00;9730;437,2;263,33;4253956;2562200,9
C5366;África;Morocco;Snacks;Offline;Media;2022-03-13 00:00:00;536687123;2022-03-15 00:00:00;6501;152,58;97,44;991922,58;633457,44
C2886;Europa;Italy;Verduras;Offline;Alta;2022-08-17 00:00:00;288654887;2022-09-29 00:00:00;8251;154,06;90,93;1271149,06;750263,43
C1447;Europa;Greece;Bebida;Online;Media;2021-04-04 00:00:00;144708669;2021-05-05 00:00:00;1366;47,45;31,79;64816,7;43425,14
C2728;África;Mauritania;Doméstico;Offline;Media;2021-11-23 00:00:00;272880494;2021-12-31 00:00:00;257;668,27;502,54;171745,39;129152,78
C1774;Europa;Moldova ;Verduras;Offline;Baja;2020-12-23 00:00:00;177427756;2021-01-31 00:00:00;3671;154,06;90,93;565554,26;333804,03
C4541;Europa;Albania;Material de oficina;Online;Alta;2022-09-29 00:00:00;454127442;2022-11-12 00:00:00;5257;651,21;524,96;3423410,97;2759714,72
C3370;África;Central African Republic;Material de oficina;Offline;Baja;2021-04-17 00:00:00;337054812;2021-05-24 00:00:00;864;651,21;524,96;562645,44;453565,44
C7789;África;Mauritania;Cárnicos;Online;Media;2021-03-19 00:00:00;778919780;2021-03-20 00:00:00;8527;421,89;364,69;3597456,03;3109711,63
C5778;África;Libya;Material de oficina;Online;Alta;2022-07-10 00:00:00;577808177;2022-07-22 00:00:00;5135;651,21;524,96;3343963,35;2695669,6
C9367;África;Saudi Arabia;Cosméticos;Offline;Crítica;2020-11-07 00:00:00;936710488;2020-12-08 00:00:00;2304;437,2;263,33;1007308,8;606712,32
C1893;Europa;Cyprus;Ropa;Offline;Media;2020-12-02 00:00:00;189347493;2020-12-21 00:00:00;986;109,28;35,84;107750,08;35338,24
C7384;Europa;Serbia;Cereales;Online;Alta;2022-08-23 00:00:00;738479363;2022-09-07 00:00:00;1309;205,7;117,11;269261,3;153296,99
C1804;África;Togo;Cuidado personal;Offline;Media;2020-02-26 00:00:00;180418097;2020-03-15 00:00:00;8579;81,73;56,67;701161,67;486171,93
C7009;Australia y Oceanía;Nauru;Verduras;Online;Media;2021-05-17 00:00:00;700967061;2021-06-13 00:00:00;585;154,06;90,93;90125,1;53194,05
C1772;Asia;Vietnam;Cosméticos;Online;Media;2020-10-20 00:00:00;177214038;2020-11-06 00:00:00;427;437,2;263,33;186684,4;112441,91
C6175;África;Rwanda;Cosméticos;Online;Media;2022-02-15 00:00:00;617521607;2022-03-24 00:00:00;7221;437,2;263,33;3157021,2;1901505,93
C6159;África;Zambia;Cosméticos;Online;Alta;2021-01-30 00:00:00;615925586;2021-02-25 00:00:00;4923;437,2;263,33;2152335,6;1296373,59
C6485;África;Ethiopia;Cuidado personal;Online;Baja;2021-05-14 00:00:00;648580729;2021-06-04 00:00:00;8306;81,73;56,67;678849,38;470701,02
C5594;Centroamérica y Caribe;Jamaica;Cárnicos;Offline;Baja;2022-07-01 00:00:00;559425818;2022-07-23 00:00:00;5386;421,89;364,69;2272299,54;1964220,34
C9921;Europa;Romania;Cosméticos;Offline;Media;2020-01-28 00:00:00;992130506;2020-03-03 00:00:00;2319;437,2;263,33;1013866,8;610662,27
C1418;África;Mali;Verduras;Online;Crítica;2021-11-23 00:00:00;141818320;2021-11-29 00:00:00;6047;154,06;90,93;931600,82;549853,71
C2904;Centroamérica y Caribe;Antigua and Barbuda ;Ropa;Offline;Crítica;2020-06-15 00:00:00;290413558;2020-07-19 00:00:00;8680;109,28;35,84;948550,4;311091,2
C2421;Europa;United Kingdom;Snacks;Offline;Crítica;2020-10-12 00:00:00;242113196;2020-11-30 00:00:00;5530;152,58;97,44;843767,4;538843,2
C1672;Australia y Oceanía;Kiribati;Material de oficina;Offline;Crítica;2021-12-07 00:00:00;167247378;2022-01-18 00:00:00;1071;651,21;524,96;697445,91;562232,16
C2904;Centroamérica y Caribe;Antigua and Barbuda ;Ropa;Offline;Crítica;2020-06-15 00:00:00;290413558;2020-07-19 00:00:00;8680;109,28;35,84;948550,4;311091,2
C6994;Asia;Mongolia;Cosméticos;Online;Baja;2021-06-15 00:00:00;699479186;2021-07-25 00:00:00;290;437,2;263,33;126788;76365,7
C9401;África;Togo;Cuidado personal;Online;Baja;2021-09-19 00:00:00;940139424;2021-11-02 00:00:00;7002;81,73;56,67;572273,46;396803,34
C8293;África;Malawi;Frutas;Online;Baja;2020-03-07 00:00:00;829356038;2020-03-29 00:00:00;3737;9,33;6,92;34866,21;25860,04
C9440;África;Israel;Cárnicos;Offline;Baja;2022-06-27 00:00:00;944031417;2022-08-12 00:00:00;8730;421,89;364,69;3683099,7;3183743,7
C3526;Europa;Luxembourg;Snacks;Online;Crítica;2022-07-15 00:00:00;352681577;2022-07-25 00:00:00;5171;152,58;97,44;788991,18;503862,24
C3527;África;Burundi;Cárnicos;Offline;Alta;2020-07-19 00:00:00;352765691;2020-08-11 00:00:00;62;421,89;364,69;26157,18;22610,78
C5468;Europa;Spain;Verduras;Offline;Crítica;2021-11-16 00:00:00;546849906;2021-12-11 00:00:00;3894;154,06;90,93;599909,64;354081,42
C3059;Australia y Oceanía;Tuvalu;Bebida;Offline;Baja;2020-06-09 00:00:00;305997836;2020-07-10 00:00:00;415;47,45;31,79;19691,75;13192,85
C4988;Europa;Croatia;Cuidado personal;Online;Alta;2020-02-25 00:00:00;498863685;2020-03-08 00:00:00;3705;81,73;56,67;302809,65;209962,35
C2891;Australia y Oceanía;Tonga;Ropa;Offline;Baja;2022-08-31 00:00:00;289170300;2022-09-11 00:00:00;773;109,28;35,84;84473,44;27704,32
C2886;Europa;Italy;Verduras;Offline;Alta;2022-08-17 00:00:00;288654887;2022-09-29 00:00:00;8251;154,06;90,93;1271149,06;750263,43
C9238;Asia;Mongolia;Cárnicos;Online;Media;2022-08-07 00:00:00;923890817;2022-08-17 00:00:00;8678;421,89;364,69;3661161,42;3164779,82
C9592;Europa;Cyprus;Alimento infantil;Online;Alta;2020-02-19 00:00:00;959272372;2020-03-01 00:00:00;8867;255,28;159,42;2263567,76;1413577,14
C2297;Europa;Lithuania;Doméstico;Online;Baja;2021-12-07 00:00:00;229708516;2022-01-23 00:00:00;4709;668,27;502,54;3146883,43;2366460,86
C1885;Asia;Nepal;Doméstico;Online;Crítica;2020-10-18 00:00:00;188509356;2020-10-31 00:00:00;2963;668,27;502,54;1980084,01;1489026,02
C1118;Australia y Oceanía;East Timor;Bebida;Offline;Alta;2020-07-30 00:00:00;111818778;2020-08-23 00:00:00;8516;47,45;31,79;404084,2;270723,64
C8758;África;Rwanda;Cuidado personal;Offline;Alta;2020-09-23 00:00:00;875811898;2020-10-13 00:00:00;1058;81,73;56,67;86470,34;59956,86
C8132;África;Iran;Alimento infantil;Online;Alta;2022-02-18 00:00:00;813249909;2022-03-10 00:00:00;7575;255,28;159,42;1933746;1207606,5
C8141;Centroamérica y Caribe;Belize;Bebida;Online;Media;2020-10-11 00:00:00;814142549;2020-11-14 00:00:00;1727;47,45;31,79;81946,15;54901,33
C7888;África;Democratic Republic of the Congo;Alimento infantil;Online;Alta;2022-08-03 00:00:00;788813054;2022-08-09 00:00:00;6167;255,28;159,42;1574311,76;983143,14
C1764;Europa;Serbia;Cárnicos;Offline;Alta;2022-04-17 00:00:00;176491773;2022-04-24 00:00:00;6692;421,89;364,69;2823287,88;2440505,48
C7827;África;Lebanon;Cárnicos;Online;Media;2021-08-26 00:00:00;782701051;2021-09-01 00:00:00;7489;421,89;364,69;3159534,21;2731163,41
C8851;África;The Gambia;Snacks;Offline;Baja;2021-11-02 00:00:00;885128390;2021-11-20 00:00:00;8015;152,58;97,44;1222928,7;780981,6
C9802;África;Morocco;Cereales;Offline;Baja;2020-12-15 00:00:00;980211198;2020-12-15 00:00:00;5131;205,7;117,11;1055446,7;600891,41
C3872;Asia;Taiwan;Frutas;Offline;Alta;2020-09-16 00:00:00;387219417;2020-09-27 00:00:00;5685;9,33;6,92;53041,05;39340,2
C3931;África;Mauritius ;Cuidado personal;Offline;Media;2021-02-11 00:00:00;393162333;2021-03-29 00:00:00;4326;81,73;56,67;353563,98;245154,42
C5445;Centroamérica y Caribe;Barbados;Cosméticos;Online;Media;2022-03-29 00:00:00;544562947;2022-05-11 00:00:00;7132;437,2;263,33;3118110,4;1878069,56
C5721;Europa;Russia;Ropa;Offline;Media;2021-11-23 00:00:00;572198283;2021-12-06 00:00:00;5042;109,28;35,84;550989,76;180705,28
C7701;Norteamérica;United States of America;Cárnicos;Offline;Media;2020-09-04 00:00:00;770169770;2020-09-18 00:00:00;9205;421,89;364,69;3883497,45;3356971,45
C3526;Europa;Luxembourg;Snacks;Online;Crítica;2022-07-15 00:00:00;352681577;2022-07-25 00:00:00;5171;152,58;97,44;788991,18;503862,24
C7007;África;Kenya;Doméstico;Offline;Alta;2022-06-09 00:00:00;700715148;2022-07-14 00:00:00;6039;668,27;502,54;4035682,53;3034839,06
C8987;África;Oman;Cárnicos;Online;Alta;2020-08-08 00:00:00;898784911;2020-08-15 00:00:00;9283;421,89;364,69;3916404,87;3385417,27
C1158;Europa;Norway;Bebida;Online;Baja;2021-05-19 00:00:00;115831792;2021-06-09 00:00:00;6056;47,45;31,79;287357,2;192520,24
C2709;África;Tunisia ;Cereales;Offline;Media;2020-03-06 00:00:00;270904672;2020-03-14 00:00:00;5567;205,7;117,11;1145131,9;651951,37
C4045;Centroamérica y Caribe;Antigua and Barbuda ;Cereales;Offline;Crítica;2020-08-04 00:00:00;404564940;2020-08-28 00:00:00;8611;205,7;117,11;1771282,7;1008434,21
C5342;África;Lesotho;Cuidado personal;Offline;Alta;2022-08-20 00:00:00;534210479;2022-08-29 00:00:00;3607;81,73;56,67;294800,11;204408,69
C8476;Europa;Malta;Material de oficina;Online;Crítica;2021-06-07 00:00:00;847659862;2021-07-22 00:00:00;245;651,21;524,96;159546,45;128615,2
C8321;África;South Sudan;Frutas;Online;Alta;2021-10-12 00:00:00;832186305;2021-11-26 00:00:00;1276;9,33;6,92;11905,08;8829,92
